Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
Night1Atrium_8826904b	Narrator	There is no way out, but you feel magic eminating from the lock itself.	game/script.rpy	2678	Narrator "[what]"
Night1Atrium_6287866b	Narrator	You realise, very quickly, that the lock is, like the moons, tied to something greater than a single spell.	game/script.rpy	2679	Narrator "[what]"
Night1Atrium_e0e876fd	Narrator	You're sure that there's some way of opening it.	game/script.rpy	2680	Narrator "[what]"
Night1Atrium_5b534b88_1	Narrator	The doll moves out of view. You hear footsteps moving away from you.	game/script.rpy	2691	Narrator "[what]"
Night1Atrium_f3f69def_1	Narrator	The moons return to their usual brightness... you squint, unaccustomed to the light.	game/script.rpy	2692	Narrator "[what]"
Night1Atrium_fc155255_1	Narrator	You wait a while... but the doll doesn't return.	game/script.rpy	2693	Narrator "[what]"
Night1Atrium_2b28bf4c	NotAlice	What is it you desire...	game/script.rpy	2700	NotAlice "[what]"
Night1Atrium_9430e000	NotAlice	... from this place?	game/script.rpy	2701	NotAlice "[what]"
Night1Atrium_ae1c59d3	NotAlice	Find... Inquisitor Alice... past curfew... I implore you... ancient place...	game/script.rpy	2713	NotAlice "[what]"
Night1Atrium_f971af73	Narrator	The hand points behind you. To the entry way you first arrived through. The Summit's entrance.	game/script.rpy	2715	Narrator "[what]"
Night1Atrium_8d47eeab	NotAlice	I must lock the doors behind you.	game/script.rpy	2717	NotAlice "[what]"
Night1Atrium_c06b1117	NotAlice	Find... Inquisitor Alice	game/script.rpy	2718	NotAlice "[what]"
Night1Atrium_066ce733	Narrator	The doll dips down into the shadows once more -- arm retracting back as though an invisible puppetmaster yanked its string.	game/script.rpy	2720	Narrator "[what]"
Night1Atrium_a0f827f5	Narrator	You hear the sound of the water return once more.	game/script.rpy	2721	Narrator "[what]"
Night1Atrium_96a91f29	Narrator	You stand, heart pounding in your chest.	game/script.rpy	2722	Narrator "[what]"
Night1Atrium_704360cb	Narrator	It's late. You know it's time to go to sleep.	game/script.rpy	2723	Narrator "[what]"
Night1Atrium_e2897e13	Narrator	You return to the dormitory and get into the bed.	game/script.rpy	2724	Narrator "[what]"
Night1Atrium_492a2c88	Narrator	The fresh-linen scent hits you as you seep deeper in. Above you, the illusory stars twinkle ebb ever so slowly toward a fake horizon. The world around you seems to fade...	game/script.rpy	2725	Narrator "[what]"
Night1Atrium_d588b869	Narrator	But you can't help but wonder...	game/script.rpy	2726	Narrator "[what]"
Night1Atrium_a31cfa54	Narrator	...what was that?	game/script.rpy	2727	Narrator "[what]"
Night1Atrium_34ea1ee5	Narrator	And why do you still feel its gaze?	game/script.rpy	2728	Narrator "[what]"
Night1Atrium2_ba96674e	Narrator	The Atrium is still magnificent. You see moonlight flicker through the stain glass window...	game/script.rpy	2742	Narrator "[what]"
Night1Atrium2_c4fc7e53	Narrator	But you also notice that the spell conjuring the two, twin moons, is in effect, casting faux-moonlight along the floor.	game/script.rpy	2743	Narrator "[what]"
Night1Atrium2_5c0f0137	Narrator	It's quiet. Quieter than you remember.	game/script.rpy	2744	Narrator "[what]"
Night1Atrium2_e2daf505	Narrator	It takes you a moment to place the difference... the water, there's no longer the sound of running water.	game/script.rpy	2745	Narrator "[what]"
Night1Atrium2_5d36ac23	Narrator	All you hear is your footsteps, and the distant wind as it caresses the entrance.	game/script.rpy	2746	Narrator "[what]"
Night1Atrium2_ca2f6336	Narrator	Part of you wonders whether you could simply escape. Run off to a distant land.	game/script.rpy	2747	Narrator "[what]"
Night1Atrium2_89e3efef	Narrator	Whether you could run into the woods and never think of the Summit, or the Scholomance again.	game/script.rpy	2748	Narrator "[what]"
Night1Atrium2_8f89e396	Narrator	Or whether you'd simply die trying to descend.	game/script.rpy	2749	Narrator "[what]"
Night1Atrium2_5b43063e	Narrator	Then you hear something break the silence.	game/script.rpy	2750	Narrator "[what]"
Night1Atrium2_1297d698	Narrator	A splash. The pitter-patter of feet against water. Sloshing like emerging from a bathtub.	game/script.rpy	2751	Narrator "[what]"
Night1Atrium2_4c93330b	Narrator	You follow the noise, hiding behind a pillar. You still your breath.	game/script.rpy	2756	Narrator "[what]"
Night1Atrium2_ef4e0136	Narrator	You stay stood out in the open. You expect Eileen or Alice to emerge.	game/script.rpy	2761	Narrator "[what]"
Night1Atrium2_6b9dde71	Narrator	To toss you back to the Scholomance like a discarded ragdoll.	game/script.rpy	2762	Narrator "[what]"
Night1Atrium2_54575f1d	Narrator	Your heart races. You try and find the source of the noise. Looking over at the large, green, window -- expecting at any moment see Eileen.	game/script.rpy	2766	Narrator "[what]"
Night1Atrium2_d1fcdc55		slosh, slosh, slosh.	game/script.rpy	2767	"[what]"
Night1Atrium2_ceea404c	Narrator	The noise moves to the moons. More specifically, to the grate below them. You listen as something pushes the grate up, and with effort, tries to push through.	game/script.rpy	2768	Narrator "[what]"
Night1Atrium2_62f2b2b0	Narrator	You creep closer, noticing a white hand twist upward. Whatever is down there isn't small enough to squeeze through.	game/script.rpy	2773	Narrator "[what]"
Night1Atrium2_88f15c49	Narrator	You move closer. Crouching below the moons, gingerly shuffling until you can see something below.	game/script.rpy	2774	Narrator "[what]"
Night1Atrium2_abdd193c	Narrator	Staring up at you, is a silhouette. You can't make out features in the darkness, but you can hear it move in the shallow water.	game/script.rpy	2775	Narrator "[what]"
Night1Atrium2_5357ae90	Narrator	You call out into the darkness, your voice barely above a whisper.	game/script.rpy	2780	Narrator "[what]"
Night1Atrium2_2138d4b9	Narrator	The silhouette stirs. You feel it's eyes meet yours, you feel like prey.	game/script.rpy	2781	Narrator "[what]"
Night1Atrium2_cb04c899	Narrator	After a moment, as the moonlight twists and turns as the moons rotate, a shaft pushes into the darkness.	game/script.rpy	2782	Narrator "[what]"
Night1Atrium2_2ca440da	Narrator	Revealing another Doll. Alice. Trapped below the sewer grates.	game/script.rpy	2783	Narrator "[what]"
Night1Atrium2_cf60328c	NotAlice	Good evening, pupils.	game/script.rpy	2787	NotAlice "[what]"
Night1Atrium2_5a65a1ba	NotAlice	I'm Inquisitor Alice.	game/script.rpy	2788	NotAlice "[what]"
Night1Atrium2_beab4f4d	NotAlice	Great... Great.	game/script.rpy	2792	NotAlice "[what]"
Night1Atrium2_3ce28f15	NotAlice	The ceremony hasn't begun yet.	game/script.rpy	2793	NotAlice "[what]"
Night1Atrium2_9a213a3d	Narrator	The doll talks in an awkward cadence. It's almost detached as it looks up at you.	game/script.rpy	2797	Narrator "[what]"
Night1Atrium2_fa83002f	Narrator	The doll reaches up once more.	game/script.rpy	2798	Narrator "[what]"
Night1Atrium2_2142f537	NotAlice	We had the ceremony earlier.	game/script.rpy	2800	NotAlice "[what]"
Night1Atrium2_2b28bf4c	NotAlice	What is it you desire...	game/script.rpy	2801	NotAlice "[what]"
Night1Atrium2_905ea67e	Narrator	You become aware that the doll is asking something of you.	game/script.rpy	2803	Narrator "[what]"
Night1Atrium2_46513a4f	Narrator	The intensity of its gaze only strengthens as its eyes fixate on you.	game/script.rpy	2804	Narrator "[what]"
Night1Atrium2_2b28bf4c_1	NotAlice	What is it you desire...	game/script.rpy	2806	NotAlice "[what]"
Night1Atrium2_9430e000	NotAlice	... from this place?	game/script.rpy	2807	NotAlice "[what]"
Night1Atrium2_ae1c59d3	NotAlice	Find... Inquisitor Alice... past curfew... I implore you... ancient place...	game/script.rpy	2819	NotAlice "[what]"
Night1Atrium2_f971af73	Narrator	The hand points behind you. To the entry way you first arrived through. The Summit's entrance.	game/script.rpy	2821	Narrator "[what]"
Night1Atrium2_8d47eeab	NotAlice	I must lock the doors behind you.	game/script.rpy	2823	NotAlice "[what]"
Night1Atrium2_c06b1117	NotAlice	Find... Inquisitor Alice	game/script.rpy	2824	NotAlice "[what]"
Night1Atrium2_066ce733	Narrator	The doll dips down into the shadows once more -- arm retracting back as though an invisible puppetmaster yanked its string.	game/script.rpy	2826	Narrator "[what]"
Night1Atrium2_a0f827f5	Narrator	You hear the sound of the water return once more.	game/script.rpy	2827	Narrator "[what]"
Night1Atrium2_96a91f29	Narrator	You stand, heart pounding in your chest.	game/script.rpy	2828	Narrator "[what]"
Night1Atrium2_704360cb	Narrator	It's late. You know it's time to go to sleep.	game/script.rpy	2829	Narrator "[what]"
Night1Atrium2_e2897e13	Narrator	You return to the dormitory and get into the bed.	game/script.rpy	2830	Narrator "[what]"
Night1Atrium2_492a2c88	Narrator	The fresh-linen scent hits you as you seep deeper in. Above you, the illusory stars twinkle ebb ever so slowly toward a fake horizon. The world around you seems to fade...	game/script.rpy	2831	Narrator "[what]"
Night1Atrium2_d588b869	Narrator	But you can't help but wonder...	game/script.rpy	2832	Narrator "[what]"
Night1Atrium2_a31cfa54	Narrator	...what was that?	game/script.rpy	2833	Narrator "[what]"
Night1Atrium2_34ea1ee5	Narrator	And why do you still feel its gaze?	game/script.rpy	2834	Narrator "[what]"
Night1Atrium2_4705f183	Narrator	Something in you stirs. You know this place isn't for you.	game/script.rpy	2842	Narrator "[what]"
Night1Atrium2_c57b17b2	Narrator	You turn, walking away from the moons, from the grate, and from whatever calls itself Alice beneath it.	game/script.rpy	2843	Narrator "[what]"
Night1Atrium2_2b0f8e60	Narrator	You turn back for one last glimpse -- it's hand upreaching, glowing in the moonlight, as though it's holding the moons in place.	game/script.rpy	2844	Narrator "[what]"
Night1Atrium2_8fd170f6	Narrator	You leave the Atrium.	game/script.rpy	2845	Narrator "[what]"
Night1Atrium2_29892709	Narrator	You turn and run, heart pounding in your chest.	game/script.rpy	2851	Narrator "[what]"
Night1Atrium2_ce115a0b	Narrator	When you make it to the Atrium entrance, you take a look back to see a hand twisting below the moons.	game/script.rpy	2852	Narrator "[what]"
Night1Atrium2_d3651fb6	Narrator	You run.	game/script.rpy	2853	Narrator "[what]"
Night1Atrium2_8fd170f6_1	Narrator	You leave the Atrium.	game/script.rpy	2854	Narrator "[what]"
Night1AlchemyLab_c5ce6f27	Narrator	The alchemy lab door is unlocked, much to your surprise. As you look over your shoulder you see a distant light moving through the corridors.	game/script.rpy	2866	Narrator "[what]"
Night1AlchemyLab_9cd14a25	Narrator	You sneak into the alchemy lab, locking the door behind you.	game/script.rpy	2871	Narrator "[what]"
Night1AlchemyLab_f4f2003c	Narrator	You carefully make your way back to the dorms, avoiding the light of whoever else is awake.	game/script.rpy	2877	Narrator "[what]"
Night1AlchemyLab_c9248ca3	Narrator	You extinguish your light, keeping a close eye on whoever else is roaming the halls.	game/script.rpy	2884	Narrator "[what]"
Night1AlchemyLab_8f10fff0	Narrator	After a moment, you notice that it's Eileen. She makes her way towards the Library.	game/script.rpy	2885	Narrator "[what]"
Night1AlchemyLab_4019584c	Narrator	You know that you shouldn't follow her.	game/script.rpy	2887	Narrator "[what]"
Night1AlchemyLab_Choices_fdfad655	Narrator	The first thing to hit you is the smell of sterile chemicals. It's been cleaned, at least.	game/script.rpy	2900	Narrator "[what]"
Night1AlchemyLab_Choices_065e8642	Narrator	In the dim light, you notice how the potions and chemicals glow 	game/script.rpy	2901	Narrator "[what]"
Night1AlchemyLab_Choices_74ef0a22	Narrator	You notice a glass cupboard, filled to the brim with potions.	game/script.rpy	2905	Narrator "[what]"
Night1AlchemyLab_Choices_84dbbd0e	Narrator	You notice the missing potions.	game/script.rpy	2913	Narrator "[what]"
Night1AlchemyLab_Choices_bf3b04ad	Narrator	You can't shake the feeling that something isn't right here.	game/script.rpy	2914	Narrator "[what]"
Night1AlchemyLab_Choices_9343474a	Narrator	You look at the remnants of a potion on the cauldron.	game/script.rpy	2915	Narrator "[what]"
Night1AlchemyLab_Choices_754138ff	Narrator	You're certain it belonged to Melody.	game/script.rpy	2916	Narrator "[what]"
Night1AlchemyLab_Choices_9251677a	Narrator	You move over and investigate it.	game/script.rpy	2917	Narrator "[what]"
Night1AlchemyLab_Choices_c0ce8132	Narrator	It doesn't smell great, in fact, it smells like something dead, reanimated, tossed away, and then reboiled.	game/script.rpy	2918	Narrator "[what]"
Night1AlchemyLab_Choices_28f3686e	Narrator	You know there's nothing for you here.	game/script.rpy	2919	Narrator "[what]"
Night1AlchemyLab_Potions_dcad0639	Narrator	Inside a locked glass cupboard, you see rows and rows of potions. Each meticulously label still readable under a layer of dust.	game/script.rpy	2929	Narrator "[what]"
Night1AlchemyLab_Potions_a463558a	Narrator	You wonder when any of them were last used.	game/script.rpy	2930	Narrator "[what]"
Night1AlchemyLab_Potions_835be00e	Narrator	You ignore it.	game/script.rpy	2935	Narrator "[what]"
Night1AlchemyLab_Potions_b9afba55	Narrator	You notice a few you recognise from your time in the Scholomance.	game/script.rpy	2936	Narrator "[what]"
Night1AlchemyLab_Potions_673dba68	Narrator	A potion of cleansing - soap, basically.	game/script.rpy	2937	Narrator "[what]"
Night1AlchemyLab_Potions_e9170101	Narrator	A potion of sleepless night... which you can only assume is caffeine.	game/script.rpy	2938	Narrator "[what]"
Night1AlchemyLab_Potions_e7591b59	Narrator	A frog potion... whatever that is...	game/script.rpy	2939	Narrator "[what]"
Night1AlchemyLab_Potions_d26a4a79	Narrator	A lot of their labels are quite... undescriptive.	game/script.rpy	2940	Narrator "[what]"
Night1AlchemyLab_Potions_2b459133	Narrator	You wonder why they're locked away, and if so, who has the key?	game/script.rpy	2941	Narrator "[what]"
Night1AlchemyLab_Potions_d365678e	Narrator	You focus on the lock, feeling the magic within you stir.	game/script.rpy	2946	Narrator "[what]"
Night1AlchemyLab_Potions_b268a269	Narrator	With a few whispered words, the cabinet unlocks with a loud clunk. It's clearly not been touched in a while.	game/script.rpy	2947	Narrator "[what]"
Night1AlchemyLab_Potions_8f36b357	Narrator	Melody looks over at you. A knowing look in her eye.	game/script.rpy	2948	Narrator "[what]"
Night1AlchemyLab_Potions_e9552755	Narrator	You know you can only take one. Any more and it'd be noticeable.	game/script.rpy	2950	Narrator "[what]"
Night1AlchemyLab_Potions_3969e2ab	Narrator	You slip the potion into your bag.	game/script.rpy	2963	Narrator "[what]"
Night1AlchemyLab_Potions_7f129a7d	Narrator	A part of you feels a thrill of excitement.	game/script.rpy	2964	Narrator "[what]"
Night1AlchemyLab_Potions_5be30165	Narrator	You pull the handle -- it doesn't give.	game/script.rpy	2972	Narrator "[what]"
Night1AlchemyLab_Potions_67d7e072	Narrator	You kick the lock, but it doesn't budge.	game/script.rpy	2978	Narrator "[what]"
Night1AlchemyLab_Potions_a9262b33	Narrator	You pull the hammer out from your bag and bring it down on the lock.	game/script.rpy	2982	Narrator "[what]"
Night1AlchemyLab_Potions_e029be8a	Narrator	With a loud clunk it unbolts, the metal feeling loose.	game/script.rpy	2983	Narrator "[what]"
Night1AlchemyLab_Potions_3969e2ab_1	Narrator	You slip the potion into your bag.	game/script.rpy	2996	Narrator "[what]"
Night1AlchemyLab_Potions_7f129a7d_1	Narrator	A part of you feels a thrill of excitement.	game/script.rpy	2997	Narrator "[what]"
Night1AlchemyLab_Potions_050b3c95	Narrator	You probably need some sort of tool...	game/script.rpy	3007	Narrator "[what]"
